Date, Prices, Generation forecast, System load forecast
2020-12-19 17:00:00,50.55,66346.0,57350.0
2020-12-19 18:00:00,53.16,67150.0,60300.0
2020-12-19 19:00:00,52.27,67016.0,61400.0
2020-12-19 20:00:00,53.37,66360.0,58650.0
2020-12-19 21:00:00,38.94,64603.0,55650.0
2020-12-19 22:00:00,48.68,64475.0,54400.0
2020-12-19 23:00:00,45.31,64030.0,57200.0
2020-12-20 00:00:00,40.19,61418.0,55400.0
2020-12-20 01:00:00,36.14,58549.0,52500.0
2020-12-20 02:00:00,35.89,57038.0,51350.0
2020-12-20 03:00:00,29.5,56027.0,48450.0
2020-12-20 04:00:00,29.55,55305.0,46800.0
2020-12-20 05:00:00,29.01,55544.0,46700.0
2020-12-20 06:00:00,31.62,55234.0,48000.0
2020-12-20 07:00:00,32.51,57282.0,49550.0
2020-12-20 08:00:00,37.87,59921.0,51450.0
2020-12-20 09:00:00,45.19,63266.0,53600.0
2020-12-20 10:00:00,46.05,65793.0,56050.0
2020-12-20 11:00:00,46.51,66790.0,57350.0
2020-12-20 12:00:00,48.29,67396.0,59600.0
2020-12-20 13:00:00,45.1,67404.0,59650.0
2020-12-20 14:00:00,42.9,66735.0,55650.0
2020-12-20 15:00:00,42.55,65185.0,53350.0
2020-12-20 16:00:00,44.31,64817.0,53150.0
2020-12-20 17:00:00,50.3,66617.0,56100.0
2020-12-20 18:00:00,52.49,68490.0,59950.0
2020-12-20 19:00:00,52.81,68702.0,61700.0
2020-12-20 20:00:00,49.96,68054.0,59200.0
2020-12-20 21:00:00,40.44,66470.0,56600.0
2020-12-20 22:00:00,44.64,65935.0,55300.0
2020-12-20 23:00:00,39.75,65489.0,57650.0
2020-12-21 00:00:00,39.3,62501.0,55900.0
2020-12-21 01:00:00,34.8,60969.0,53850.0
2020-12-21 02:00:00,33.65,59418.0,53650.0
2020-12-21 03:00:00,32.93,59274.0,50850.0
2020-12-21 04:00:00,33.65,59779.0,49350.0
2020-12-21 05:00:00,37.98,61929.0,50650.0
2020-12-21 06:00:00,44.26,66488.0,54650.0
2020-12-21 07:00:00,50.46,70376.0,60450.0
2020-12-21 08:00:00,53.68,72296.0,64250.0
2020-12-21 09:00:00,53.68,73911.0,66050.0
2020-12-21 10:00:00,53.68,74271.0,66250.0
2020-12-21 11:00:00,53.16,74619.0,66350.0
2020-12-21 12:00:00,55.5,74990.0,66800.0
2020-12-21 13:00:00,52.26,74623.0,66400.0
2020-12-21 14:00:00,49.05,73765.0,62850.0
2020-12-21 15:00:00,45.48,72859.0,60850.0
2020-12-21 16:00:00,45.26,72456.0,60100.0
2020-12-21 17:00:00,50.95,73143.0,61800.0
2020-12-21 18:00:00,53.46,73871.0,64850.0
2020-12-21 19:00:00,53.03,73277.0,65400.0
2020-12-21 20:00:00,45.17,70517.0,62100.0
2020-12-21 21:00:00,40.04,67492.0,57900.0
2020-12-21 22:00:00,38.22,66144.0,55350.0
2020-12-21 23:00:00,33.0,65133.0,57750.0
2020-12-22 00:00:00,10.6,62998.0,55500.0
2020-12-22 01:00:00,9.05,60493.0,52900.0
2020-12-22 02:00:00,0.1,58139.0,51450.0
2020-12-22 03:00:00,-1.52,57844.0,48600.0
2020-12-22 04:00:00,-1.75,57823.0,47250.0
2020-12-22 05:00:00,7.07,59172.0,48850.0
2020-12-22 06:00:00,24.06,63046.0,52500.0
2020-12-22 07:00:00,38.78,66136.0,57500.0
2020-12-22 08:00:00,41.99,68637.0,61150.0
2020-12-22 09:00:00,43.87,70275.0,62350.0
2020-12-22 10:00:00,45.18,71357.0,62200.0
2020-12-22 11:00:00,47.24,71516.0,62150.0
2020-12-22 12:00:00,46.27,72590.0,62300.0
2020-12-22 13:00:00,44.53,71984.0,61900.0
2020-12-22 14:00:00,45.72,71103.0,59350.0
2020-12-22 15:00:00,44.95,70366.0,57050.0
2020-12-22 16:00:00,49.05,70547.0,56400.0
2020-12-22 17:00:00,53.24,72446.0,58450.0
2020-12-22 18:00:00,54.15,74178.0,61250.0
2020-12-22 19:00:00,53.9,74057.0,61850.0
2020-12-22 20:00:00,46.34,72527.0,58750.0
2020-12-22 21:00:00,42.28,68870.0,55200.0
2020-12-22 22:00:00,43.98,68475.0,53450.0
2020-12-22 23:00:00,40.0,67724.0,55450.0
2020-12-23 00:00:00,38.6,65872.0,53050.0
2020-12-23 01:00:00,34.2,64596.0,50600.0
2020-12-23 02:00:00,33.5,63492.0,49750.0
2020-12-23 03:00:00,31.13,62166.0,46950.0
2020-12-23 04:00:00,31.91,61394.0,45550.0
2020-12-23 05:00:00,32.11,62449.0,46500.0
2020-12-23 06:00:00,36.07,66418.0,49600.0
2020-12-23 07:00:00,46.72,70675.0,53850.0
2020-12-23 08:00:00,52.36,72440.0,57300.0
2020-12-23 09:00:00,53.14,73648.0,58700.0
2020-12-23 10:00:00,53.01,74511.0,59600.0
2020-12-23 11:00:00,52.36,74867.0,59600.0
2020-12-23 12:00:00,53.0,74687.0,60550.0
2020-12-23 13:00:00,50.95,74192.0,60550.0
2020-12-23 14:00:00,49.12,73491.0,58350.0
2020-12-23 15:00:00,38.27,72870.0,56500.0
2020-12-23 16:00:00,39.0,72810.0,56200.0
2020-12-23 17:00:00,52.08,74111.0,58050.0
2020-12-23 18:00:00,51.13,74621.0,61000.0
2020-12-23 19:00:00,44.82,73779.0,61450.0
2020-12-23 20:00:00,40.25,71770.0,58150.0
2020-12-23 21:00:00,33.15,69803.0,54500.0
2020-12-23 22:00:00,30.39,68363.0,52750.0
2020-12-23 23:00:00,28.04,65951.0,55600.0
2020-12-24 00:00:00,7.59,63113.0,53650.0
2020-12-24 01:00:00,10.91,61607.0,51550.0
2020-12-24 02:00:00,5.93,60886.0,50700.0
2020-12-24 03:00:00,0.04,59410.0,47700.0
2020-12-24 04:00:00,0.09,58394.0,45900.0
2020-12-24 05:00:00,6.18,60522.0,46350.0
2020-12-24 06:00:00,9.57,62252.0,49050.0
2020-12-24 07:00:00,32.81,65560.0,52800.0
2020-12-24 08:00:00,35.52,67563.0,56400.0
2020-12-24 09:00:00,46.68,69830.0,58050.0
2020-12-24 10:00:00,44.74,70450.0,59250.0
2020-12-24 11:00:00,41.55,70866.0,59800.0
2020-12-24 12:00:00,43.85,71307.0,60500.0
2020-12-24 13:00:00,40.77,70580.0,61200.0
2020-12-24 14:00:00,39.58,69486.0,59550.0
2020-12-24 15:00:00,36.53,68516.0,57400.0
2020-12-24 16:00:00,42.96,68543.0,56550.0
2020-12-24 17:00:00,47.05,68947.0,59100.0
2020-12-24 18:00:00,48.28,69252.0,62100.0
2020-12-24 19:00:00,45.09,68767.0,61250.0
2020-12-24 20:00:00,36.18,66801.0,58100.0
2020-12-24 21:00:00,33.1,65386.0,55450.0
2020-12-24 22:00:00,33.32,64996.0,55200.0
2020-12-24 23:00:00,29.98,64288.0,58950.0
2020-12-25 00:00:00,29.9,62163.0,59750.0
2020-12-25 01:00:00,22.61,60210.0,57800.0
2020-12-25 02:00:00,16.0,59332.0,57250.0
2020-12-25 03:00:00,12.57,57432.0,53800.0
2020-12-25 04:00:00,8.0,55873.0,51500.0
2020-12-25 05:00:00,8.0,56016.0,50700.0
2020-12-25 06:00:00,11.1,57196.0,51150.0
2020-12-25 07:00:00,12.84,57879.0,52100.0
2020-12-25 08:00:00,17.27,58724.0,53400.0
2020-12-25 09:00:00,27.6,61842.0,54750.0
2020-12-25 10:00:00,25.21,63435.0,57050.0
2020-12-25 11:00:00,22.47,64648.0,58650.0
2020-12-25 12:00:00,25.86,66044.0,59300.0
2020-12-25 13:00:00,16.7,64404.0,59350.0
2020-12-25 14:00:00,11.46,62050.0,56100.0
2020-12-25 15:00:00,13.18,60826.0,54350.0
2020-12-25 16:00:00,20.3,60797.0,53750.0
2020-12-25 17:00:00,34.03,63667.0,56300.0
2020-12-25 18:00:00,45.52,64779.0,59800.0
2020-12-25 19:00:00,49.74,65020.0,61700.0
2020-12-25 20:00:00,47.08,64247.0,61600.0
2020-12-25 21:00:00,47.4,63388.0,60400.0
2020-12-25 22:00:00,47.9,63218.0,60150.0
2020-12-25 23:00:00,44.92,62928.0,63450.0
2020-12-26 00:00:00,39.8,62219.0,61250.0
2020-12-26 01:00:00,30.25,60663.0,58850.0
2020-12-26 02:00:00,26.71,57321.0,58050.0
2020-12-26 03:00:00,20.0,55640.0,56150.0
2020-12-26 04:00:00,17.22,54991.0,55600.0
2020-12-26 05:00:00,17.42,55752.0,56200.0
2020-12-26 06:00:00,17.92,57642.0,57350.0
2020-12-26 07:00:00,21.8,59213.0,59350.0
2020-12-26 08:00:00,28.25,60849.0,61700.0
2020-12-26 09:00:00,32.9,62670.0,63750.0
2020-12-26 10:00:00,36.12,64410.0,65750.0
2020-12-26 11:00:00,33.98,65158.0,67050.0
2020-12-26 12:00:00,33.5,65518.0,68050.0
2020-12-26 13:00:00,32.39,65369.0,67750.0
2020-12-26 14:00:00,29.39,64514.0,65450.0
2020-12-26 15:00:00,27.79,64058.0,63650.0
2020-12-26 16:00:00,32.41,63615.0,63150.0
2020-12-26 17:00:00,40.05,65635.0,64450.0
2020-12-26 18:00:00,43.87,68357.0,68300.0
2020-12-26 19:00:00,44.18,68904.0,69000.0
2020-12-26 20:00:00,29.77,67575.0,67150.0
2020-12-26 21:00:00,21.12,65473.0,64450.0
2020-12-26 22:00:00,31.32,65143.0,62950.0
2020-12-26 23:00:00,25.77,63679.0,65700.0
2020-12-27 00:00:00,3.13,60809.0,62600.0
2020-12-27 01:00:00,5.11,58763.0,59750.0
2020-12-27 02:00:00,2.32,56838.0,58950.0
2020-12-27 03:00:00,-1.13,55696.0,56150.0
2020-12-27 04:00:00,-9.01,54669.0,54800.0
2020-12-27 05:00:00,-3.36,54758.0,54750.0
2020-12-27 06:00:00,-0.08,55594.0,55700.0
2020-12-27 07:00:00,4.3,56260.0,56900.0
2020-12-27 08:00:00,9.37,59271.0,58700.0
2020-12-27 09:00:00,24.5,64121.0,60500.0
2020-12-27 10:00:00,28.12,64529.0,62650.0
2020-12-27 11:00:00,25.47,64548.0,63750.0
2020-12-27 12:00:00,27.97,64192.0,65400.0
2020-12-27 13:00:00,24.46,63211.0,65000.0
2020-12-27 14:00:00,21.15,62990.0,61600.0
2020-12-27 15:00:00,20.57,62396.0,59600.0
2020-12-27 16:00:00,22.8,63354.0,59050.0
2020-12-27 17:00:00,42.26,65902.0,61450.0
2020-12-27 18:00:00,47.7,67123.0,65100.0
2020-12-27 19:00:00,46.41,66894.0,66750.0
2020-12-27 20:00:00,37.13,65644.0,65000.0
2020-12-27 21:00:00,33.5,64203.0,62400.0
2020-12-27 22:00:00,33.27,63663.0,60850.0
2020-12-27 23:00:00,23.92,63337.0,63250.0
2020-12-28 00:00:00,25.6,61416.0,62300.0
2020-12-28 01:00:00,25.5,59380.0,60250.0
2020-12-28 02:00:00,20.39,57538.0,59800.0
2020-12-28 03:00:00,11.24,56463.0,57650.0
2020-12-28 04:00:00,11.5,56894.0,56600.0
2020-12-28 05:00:00,20.43,59126.0,57850.0
2020-12-28 06:00:00,35.1,61131.0,61400.0
2020-12-28 07:00:00,45.27,65841.0,65900.0
2020-12-28 08:00:00,49.23,69427.0,69750.0
2020-12-28 09:00:00,52.09,71356.0,71600.0
2020-12-28 10:00:00,51.17,72749.0,72850.0
2020-12-28 11:00:00,51.5,74480.0,73450.0
2020-12-28 12:00:00,51.96,75377.0,74150.0
2020-12-28 13:00:00,50.95,75847.0,74500.0
2020-12-28 14:00:00,51.93,75097.0,72500.0
2020-12-28 15:00:00,50.6,74753.0,69800.0
2020-12-28 16:00:00,52.44,75062.0,68500.0
2020-12-28 17:00:00,56.98,75423.0,70650.0
2020-12-28 18:00:00,56.95,75240.0,73550.0
2020-12-28 19:00:00,55.59,76534.0,73950.0
2020-12-28 20:00:00,49.01,74621.0,70550.0
2020-12-28 21:00:00,45.6,72694.0,66450.0
2020-12-28 22:00:00,46.9,70983.0,64200.0
2020-12-28 23:00:00,42.14,70007.0,66700.0
2020-12-29 00:00:00,38.8,66461.0,63550.0
2020-12-29 01:00:00,39.34,64132.0,60650.0
2020-12-29 02:00:00,37.87,62323.0,59950.0
2020-12-29 03:00:00,34.27,60566.0,56750.0
2020-12-29 04:00:00,34.06,60257.0,55200.0
2020-12-29 05:00:00,37.26,60966.0,56100.0
2020-12-29 06:00:00,43.3,64905.0,58850.0
2020-12-29 07:00:00,49.19,67378.0,62600.0
2020-12-29 08:00:00,54.25,68670.0,65850.0
2020-12-29 09:00:00,55.34,69331.0,67400.0
2020-12-29 10:00:00,55.47,70011.0,68750.0
2020-12-29 11:00:00,54.4,71573.0,69400.0
2020-12-29 12:00:00,55.0,71299.0,70200.0
2020-12-29 13:00:00,52.78,71315.0,69950.0
2020-12-29 14:00:00,53.64,70473.0,68100.0
2020-12-29 15:00:00,54.76,69835.0,65850.0
2020-12-29 16:00:00,57.21,69832.0,65350.0
2020-12-29 17:00:00,59.5,70078.0,68000.0
2020-12-29 18:00:00,59.7,70170.0,72100.0
2020-12-29 19:00:00,59.72,69825.0,73200.0
2020-12-29 20:00:00,56.0,69456.0,69800.0
2020-12-29 21:00:00,49.75,67481.0,66400.0
2020-12-29 22:00:00,46.24,66977.0,64650.0
2020-12-29 23:00:00,43.6,66161.0,67500.0
2020-12-30 00:00:00,43.84,61629.0,64200.0
2020-12-30 01:00:00,40.43,59186.0,61500.0
2020-12-30 02:00:00,39.2,58401.0,60700.0
2020-12-30 03:00:00,34.31,57829.0,57900.0
2020-12-30 04:00:00,33.5,57603.0,56700.0
2020-12-30 05:00:00,36.03,58157.0,57650.0
2020-12-30 06:00:00,43.31,60870.0,60400.0
2020-12-30 07:00:00,49.52,63644.0,63450.0
2020-12-30 08:00:00,53.01,65559.0,66450.0
2020-12-30 09:00:00,55.6,67486.0,67700.0
2020-12-30 10:00:00,55.68,68786.0,68500.0
2020-12-30 11:00:00,58.0,70498.0,69250.0
2020-12-30 12:00:00,56.29,70884.0,71000.0
2020-12-30 13:00:00,54.07,70223.0,70750.0
2020-12-30 14:00:00,53.95,69643.0,67850.0
2020-12-30 15:00:00,55.61,68299.0,66300.0
2020-12-30 16:00:00,56.08,68573.0,66300.0
2020-12-30 17:00:00,60.0,69769.0,68700.0
2020-12-30 18:00:00,60.08,69967.0,72100.0
2020-12-30 19:00:00,59.86,70491.0,73450.0
2020-12-30 20:00:00,56.5,69719.0,70900.0
2020-12-30 21:00:00,52.95,69080.0,67600.0
2020-12-30 22:00:00,51.13,68789.0,65950.0
2020-12-30 23:00:00,47.64,67079.0,67750.0
2020-12-31 00:00:00,42.11,63464.0,64950.0
2020-12-31 01:00:00,37.03,61801.0,62450.0
2020-12-31 02:00:00,35.25,61004.0,61700.0
2020-12-31 03:00:00,31.82,60444.0,58650.0
2020-12-31 04:00:00,31.67,59954.0,56950.0
2020-12-31 05:00:00,34.0,60068.0,57500.0
2020-12-31 06:00:00,38.32,60840.0,60000.0
2020-12-31 07:00:00,45.86,63428.0,63450.0
2020-12-31 08:00:00,50.47,65916.0,66600.0
2020-12-31 09:00:00,54.07,67747.0,68100.0
2020-12-31 10:00:00,54.66,69863.0,69400.0
2020-12-31 11:00:00,54.0,70448.0,70000.0
2020-12-31 12:00:00,54.88,70977.0,70800.0
2020-12-31 13:00:00,52.36,70722.0,70750.0
2020-12-31 14:00:00,53.08,70382.0,67900.0
2020-12-31 15:00:00,56.54,69954.0,65950.0
2020-12-31 16:00:00,59.2,70288.0,65550.0
2020-12-31 17:00:00,61.34,70899.0,67950.0
2020-12-31 18:00:00,61.08,71055.0,71050.0
2020-12-31 19:00:00,60.54,70648.0,70850.0
2020-12-31 20:00:00,56.75,69866.0,67800.0
2020-12-31 21:00:00,52.44,68126.0,64900.0
2020-12-31 22:00:00,51.86,67610.0,64800.0
2020-12-31 23:00:00,52.26,67202.0,67550.0
2021-01-01 00:00:00,50.87,63690.0,66500.0
2021-01-01 01:00:00,48.19,62414.0,64600.0
2021-01-01 02:00:00,44.68,60612.0,63700.0
2021-01-01 03:00:00,42.92,58978.0,60600.0
2021-01-01 04:00:00,40.39,58520.0,58150.0
2021-01-01 05:00:00,40.2,57900.0,57450.0
2021-01-01 06:00:00,39.63,58011.0,57700.0
2021-01-01 07:00:00,40.09,58683.0,58050.0
2021-01-01 08:00:00,41.27,58912.0,58600.0
2021-01-01 09:00:00,44.88,60032.0,59300.0
2021-01-01 10:00:00,45.0,61424.0,61700.0
2021-01-01 11:00:00,47.2,62840.0,63500.0
2021-01-01 12:00:00,50.78,63720.0,65550.0
2021-01-01 13:00:00,45.49,63413.0,66200.0
2021-01-01 14:00:00,44.73,62609.0,63050.0
2021-01-01 15:00:00,46.59,62606.0,61300.0
2021-01-01 16:00:00,52.99,64758.0,61150.0
2021-01-01 17:00:00,60.26,66016.0,63800.0
2021-01-01 18:00:00,60.61,67459.0,67550.0
2021-01-01 19:00:00,60.36,67208.0,69600.0
2021-01-01 20:00:00,57.4,66957.0,69150.0
2021-01-01 21:00:00,53.86,66075.0,67100.0
2021-01-01 22:00:00,53.45,65536.0,66150.0
2021-01-01 23:00:00,49.72,64718.0,68700.0
2021-01-02 00:00:00,46.69,63826.0,66250.0
2021-01-02 01:00:00,42.43,62243.0,63550.0
2021-01-02 02:00:00,41.09,60572.0,63000.0
2021-01-02 03:00:00,40.0,59194.0,60600.0
2021-01-02 04:00:00,37.55,59121.0,59550.0
2021-01-02 05:00:00,39.0,59915.0,59950.0
2021-01-02 06:00:00,42.09,61823.0,61600.0
2021-01-02 07:00:00,44.96,63711.0,63900.0
2021-01-02 08:00:00,48.45,65292.0,66350.0
2021-01-02 09:00:00,52.0,66977.0,68500.0
2021-01-02 10:00:00,52.0,69141.0,70300.0
2021-01-02 11:00:00,52.15,70270.0,71350.0
2021-01-02 12:00:00,55.95,70797.0,72600.0
2021-01-02 13:00:00,52.0,70152.0,72350.0
2021-01-02 14:00:00,50.69,69385.0,69400.0
2021-01-02 15:00:00,53.45,69141.0,67500.0
2021-01-02 16:00:00,59.99,69389.0,66950.0
2021-01-02 17:00:00,62.0,69792.0,69400.0
2021-01-02 18:00:00,63.08,71013.0,73950.0
2021-01-02 19:00:00,62.17,70751.0,75700.0
2021-01-02 20:00:00,60.03,69906.0,73900.0
2021-01-02 21:00:00,55.03,68237.0,70950.0
2021-01-02 22:00:00,52.25,67819.0,69500.0
2021-01-02 23:00:00,48.45,66812.0,71800.0
2021-01-03 00:00:00,46.11,63096.0,69600.0
2021-01-03 01:00:00,43.0,60397.0,67000.0
2021-01-03 02:00:00,39.55,59410.0,66350.0
2021-01-03 03:00:00,37.44,58464.0,63700.0
2021-01-03 04:00:00,35.64,57654.0,61850.0
2021-01-03 05:00:00,35.5,57588.0,61600.0
2021-01-03 06:00:00,36.14,58339.0,62500.0
2021-01-03 07:00:00,36.97,58979.0,63800.0
2021-01-03 08:00:00,38.92,59651.0,65300.0
2021-01-03 09:00:00,44.49,62847.0,67350.0
2021-01-03 10:00:00,49.0,64611.0,70400.0
2021-01-03 11:00:00,50.3,65441.0,72500.0
2021-01-03 12:00:00,52.04,66019.0,74950.0
2021-01-03 13:00:00,46.64,65400.0,74750.0
2021-01-03 14:00:00,44.01,64006.0,71200.0
2021-01-03 15:00:00,41.27,63393.0,69100.0
2021-01-03 16:00:00,49.92,64592.0,68450.0
2021-01-03 17:00:00,55.16,67151.0,71000.0
2021-01-03 18:00:00,59.29,68881.0,75650.0
2021-01-03 19:00:00,61.09,69497.0,78000.0
2021-01-03 20:00:00,60.0,69373.0,76100.0
2021-01-03 21:00:00,59.4,68487.0,72750.0
2021-01-03 22:00:00,55.36,68155.0,70800.0
2021-01-03 23:00:00,53.06,67384.0,72700.0
2021-01-04 00:00:00,50.23,66357.0,69350.0
2021-01-04 01:00:00,47.01,64775.0,67100.0
2021-01-04 02:00:00,43.79,63060.0,66400.0
2021-01-04 03:00:00,41.65,61946.0,64000.0
2021-01-04 04:00:00,41.62,61970.0,62550.0
2021-01-04 05:00:00,44.5,64523.0,64250.0
2021-01-04 06:00:00,56.0,68636.0,68600.0
2021-01-04 07:00:00,62.0,70590.0,75750.0
2021-01-04 08:00:00,64.84,72491.0,80050.0
2021-01-04 09:00:00,68.25,72984.0,80500.0
2021-01-04 10:00:00,65.97,73775.0,81250.0
2021-01-04 11:00:00,63.93,74466.0,81550.0
2021-01-04 12:00:00,63.94,74432.0,82150.0
2021-01-04 13:00:00,63.94,73332.0,82100.0
2021-01-04 14:00:00,61.97,74241.0,80000.0
2021-01-04 15:00:00,62.45,71919.0,78250.0
2021-01-04 16:00:00,63.9,72905.0,77500.0
2021-01-04 17:00:00,67.02,75296.0,79350.0
2021-01-04 18:00:00,71.05,77084.0,83000.0
2021-01-04 19:00:00,72.6,77170.0,84000.0
2021-01-04 20:00:00,70.0,74234.0,80400.0
2021-01-04 21:00:00,61.39,71864.0,75900.0
2021-01-04 22:00:00,59.8,71286.0,73350.0
2021-01-04 23:00:00,54.69,70587.0,75550.0
2021-01-05 00:00:00,54.79,70401.0,73350.0
2021-01-05 01:00:00,50.3,69388.0,71050.0
2021-01-05 02:00:00,49.53,68010.0,70700.0
2021-01-05 03:00:00,44.58,66249.0,68100.0
2021-01-05 04:00:00,45.05,65266.0,66700.0
2021-01-05 05:00:00,49.53,68505.0,68500.0
2021-01-05 06:00:00,58.15,71075.0,73350.0
2021-01-05 07:00:00,68.3,73987.0,80100.0
2021-01-05 08:00:00,70.41,74956.0,83850.0
2021-01-05 09:00:00,75.0,76468.0,84250.0
2021-01-05 10:00:00,73.48,76860.0,84700.0
2021-01-05 11:00:00,72.31,77493.0,85100.0
2021-01-05 12:00:00,71.35,78661.0,85450.0
2021-01-05 13:00:00,72.52,77301.0,84650.0
2021-01-05 14:00:00,69.75,76256.0,82100.0
2021-01-05 15:00:00,66.46,74844.0,80100.0
2021-01-05 16:00:00,66.04,74067.0,79000.0
2021-01-05 17:00:00,71.9,76307.0,80800.0
2021-01-05 18:00:00,80.0,78781.0,85100.0
2021-01-05 19:00:00,80.0,80141.0,85950.0
2021-01-05 20:00:00,70.12,75484.0,82200.0
2021-01-05 21:00:00,58.87,71714.0,77800.0
2021-01-05 22:00:00,58.5,70833.0,75200.0
2021-01-05 23:00:00,55.51,70986.0,77500.0
2021-01-06 00:00:00,53.73,69220.0,74450.0
2021-01-06 01:00:00,52.95,67832.0,71850.0
2021-01-06 02:00:00,52.73,67620.0,71700.0
2021-01-06 03:00:00,50.12,66866.0,68900.0
2021-01-06 04:00:00,47.2,65789.0,67550.0
2021-01-06 05:00:00,49.29,67194.0,69150.0
2021-01-06 06:00:00,55.0,70790.0,73650.0
2021-01-06 07:00:00,67.61,73601.0,80200.0
2021-01-06 08:00:00,73.6,75385.0,84050.0
2021-01-06 09:00:00,91.73,78298.0,84700.0
2021-01-06 10:00:00,86.99,78753.0,85400.0
2021-01-06 11:00:00,80.02,79461.0,86200.0
2021-01-06 12:00:00,78.76,79112.0,87250.0
2021-01-06 13:00:00,73.79,78381.0,86400.0
2021-01-06 14:00:00,73.02,77286.0,83900.0
2021-01-06 15:00:00,70.89,76170.0,81150.0
2021-01-06 16:00:00,72.85,75467.0,79950.0
2021-01-06 17:00:00,79.63,77305.0,81950.0
2021-01-06 18:00:00,101.07,79720.0,85950.0
2021-01-06 19:00:00,96.85,79497.0,87150.0
2021-01-06 20:00:00,79.6,76325.0,82800.0
2021-01-06 21:00:00,69.77,73038.0,78200.0
2021-01-06 22:00:00,64.31,71851.0,75650.0
2021-01-06 23:00:00,62.39,72170.0,77900.0
2021-01-07 00:00:00,77.0,69619.0,74150.0
2021-01-07 01:00:00,65.85,68218.0,71900.0
2021-01-07 02:00:00,63.78,67183.0,71650.0
2021-01-07 03:00:00,51.51,66128.0,69000.0
2021-01-07 04:00:00,49.35,67030.0,67850.0
2021-01-07 05:00:00,55.63,67891.0,69350.0
2021-01-07 06:00:00,65.0,71807.0,74200.0
2021-01-07 07:00:00,83.98,75342.0,80550.0
2021-01-07 08:00:00,95.02,78454.0,84450.0
2021-01-07 09:00:00,99.0,80575.0,85400.0
2021-01-07 10:00:00,93.83,81587.0,85500.0
2021-01-07 11:00:00,97.87,81723.0,85800.0
2021-01-07 12:00:00,100.0,81569.0,86750.0
2021-01-07 13:00:00,92.14,80904.0,86400.0
2021-01-07 14:00:00,80.4,79150.0,83850.0
2021-01-07 15:00:00,83.57,78454.0,81800.0
2021-01-07 16:00:00,89.68,78738.0,80900.0
2021-01-07 17:00:00,100.0,80845.0,82550.0
2021-01-07 18:00:00,106.95,82335.0,85900.0
2021-01-07 19:00:00,108.97,82379.0,86650.0
2021-01-07 20:00:00,95.85,80166.0,82450.0
2021-01-07 21:00:00,78.37,75801.0,78100.0
2021-01-07 22:00:00,71.68,73713.0,75700.0
2021-01-07 23:00:00,65.04,73018.0,78050.0
2021-01-08 00:00:00,57.45,71628.0,74300.0
2021-01-08 01:00:00,56.41,70751.0,72450.0
2021-01-08 02:00:00,55.17,69951.0,72650.0
2021-01-08 03:00:00,51.76,68783.0,70550.0
2021-01-08 04:00:00,50.86,68630.0,69800.0
2021-01-08 05:00:00,56.45,69698.0,71800.0
2021-01-08 06:00:00,65.75,73513.0,76800.0
2021-01-08 07:00:00,86.93,77915.0,83550.0
2021-01-08 08:00:00,103.54,81261.0,87450.0
2021-01-08 09:00:00,110.45,82943.0,87850.0
2021-01-08 10:00:00,109.96,83977.0,87650.0
2021-01-08 11:00:00,106.82,84543.0,86900.0
2021-01-08 12:00:00,102.37,84522.0,86550.0
2021-01-08 13:00:00,97.61,83166.0,85800.0
2021-01-08 14:00:00,95.0,81610.0,82800.0
2021-01-08 15:00:00,95.42,79922.0,79300.0
2021-01-08 16:00:00,95.0,79658.0,77800.0
2021-01-08 17:00:00,110.0,81067.0,79750.0
2021-01-08 18:00:00,113.37,82528.0,84100.0
2021-01-08 19:00:00,114.89,82657.0,84900.0
2021-01-08 20:00:00,88.06,80378.0,81150.0
2021-01-08 21:00:00,78.37,76786.0,77100.0
2021-01-08 22:00:00,65.6,74196.0,75200.0
2021-01-08 23:00:00,69.27,74143.0,77800.0
2021-01-09 00:00:00,61.9,70945.0,75200.0
2021-01-09 01:00:00,58.38,69631.0,72400.0
2021-01-09 02:00:00,55.96,68977.0,71250.0
2021-01-09 03:00:00,51.88,67342.0,68000.0
2021-01-09 04:00:00,50.25,66054.0,66550.0
2021-01-09 05:00:00,50.25,66368.0,66800.0
2021-01-09 06:00:00,51.39,68191.0,68600.0
2021-01-09 07:00:00,55.62,70645.0,71050.0
2021-01-09 08:00:00,59.8,72489.0,73900.0
2021-01-09 09:00:00,66.92,73939.0,76450.0
2021-01-09 10:00:00,67.71,75147.0,78050.0
2021-01-09 11:00:00,68.0,76483.0,77950.0
2021-01-09 12:00:00,67.01,76183.0,78850.0
2021-01-09 13:00:00,62.53,75841.0,78350.0
2021-01-09 14:00:00,60.0,74909.0,74700.0
2021-01-09 15:00:00,60.0,74538.0,72200.0
2021-01-09 16:00:00,62.78,74343.0,70800.0
2021-01-09 17:00:00,69.92,78281.0,73050.0
2021-01-09 18:00:00,71.99,78003.0,77100.0
2021-01-09 19:00:00,68.95,78922.0,78750.0
2021-01-09 20:00:00,62.66,76140.0,76400.0
2021-01-09 21:00:00,59.0,74771.0,73500.0
2021-01-09 22:00:00,56.53,74545.0,72400.0
2021-01-09 23:00:00,54.86,74699.0,75800.0
2021-01-10 00:00:00,56.86,72400.0,73500.0
2021-01-10 01:00:00,55.75,70573.0,71150.0
2021-01-10 02:00:00,53.14,67489.0,70450.0
2021-01-10 03:00:00,49.03,66613.0,67550.0
2021-01-10 04:00:00,48.45,65258.0,66150.0
2021-01-10 05:00:00,49.07,65290.0,66000.0
